,id,word,confidence,positivity,negativity,sense
68199,01871565-a,اقتصادی,0.2,0.5,0.0,1
68206,00840902-a,ناکارا,0.6,0.0,0.5,0
68229,01160880-a,کبودی,0.6,0.0,0.625,0
68234,01991029-a,مستحکم,0.24,0.5,0.375,1
68235,02095311-a,مستحکم,0.11,0.125,0.625,1
68236,02291336-a,مستحکم,0.15,0.0,0.75,0
68239,00050817-r,مستحکم,0.52,0.5,0.0,1
68240,00842324-a,قلدر,0.24,0.0,0.5,0
68241,01123879-a,قلدر,0.7,0.875,0.0,1
68242,09879297-n,قلدر,0.35,0.0,0.875,0
68244,00842324-a,فیزیکی,0.24,0.0,0.5,0
68248,01214430-a,پرادویه,0.16,0.5,0.0,1
68250,01711910-a,پرادویه,0.08,0.0,0.75,0
68252,02079313-a,پرادویه,0.25,0.5,0.125,1
68260,00843046-a,بیقدرت,0.24,0.0,0.625,0
68261,00843046-a,خفیف,0.24,0.0,0.625,0
68265,01207423-a,خفیف,0.14,0.0,0.5,0
68267,01532912-a,خفیف,0.06,0.0,0.75,0
68272,02121290-a,خفیف,0.3,0.33299999999999996,0.667,1
68273,02121424-a,خفیف,0.06,0.125,0.5,1
68274,02165318-a,خفیف,0.08,0.625,0.125,1
68276,02325097-a,خفیف,0.11,0.0,0.5,0
68277,02340458-a,خفیف,0.11,0.0,0.875,0
68286,00843046-a,زار,0.24,0.0,0.625,0
68287,01126841-a,زار,0.43,0.0,1.0,0
68289,02325097-a,زار,0.11,0.0,0.5,0
68291,00843046-a,قاصر,0.24,0.0,0.625,0
68292,01825310-a,قاصر,0.24,0.125,0.5,1
68301,02243567-a,جهنده,0.28,0.0,0.625,0
68314,00844263-a,بسط پذیر,0.32,0.5,0.0,1
68316,00844263-a,گسترش پذیر,0.7,0.5,0.0,1
68317,00946499-a,گسترش پذیر,0.6,0.0,0.5,0
68319,00844263-a,انبساطی,0.49,0.5,0.0,1
68320,00844263-a,قابل انبساط قابل انبساط,0.14,0.5,0.0,1
68321,00844263-a,انبساط پذیر,0.24,0.5,0.0,1
68323,00844263-a,قابل انبساط,0.34,0.5,0.0,1
68324,02144436-a,قابل انبساط,0.14,0.5,0.0,1
68330,02445863-a,لاستیک مانند,0.44,0.0,0.75,0
68352,01034296-a,انتخابی,0.63,0.5,0.0,1
68367,00846789-a,غیر انتخابی,0.6,0.0,0.5,0
68368,00847715-a,ارفاقا,0.6,0.0,0.625,0
68375,00848679-a,از نظ‌ر سنتی یا اخلاقی الزام اور,0.6,0.5,0.0,1
68376,00848983-a,وقت را,0.6,0.875,0.0,1
68383,01848611-a,خودنما,0.6,0.5,0.0,1
68384,01880163-a,خودنما,1.0,0.625,0.0,1
68385,01920367-a,خودنما,0.15,0.0,0.5,0
68386,02394975-a,خودنما,0.62,0.0,0.5,0
68387,10070711-n,خودنما,0.7,0.0,0.5,0
68388,00850053-a,د تجمل,0.24,0.625,0.0,1
68389,00850053-a,تجملی,1.0,0.625,0.0,1
68390,02024928-a,تجملی,0.34,0.75,0.0,1
68391,00850053-a,لوکس,0.39,0.625,0.0,1
68392,02024928-a,لوکس,0.27,0.75,0.0,1
68393,00850053-a,تجمل,0.41,0.625,0.0,1
68394,04815002-n,تجمل,0.42,0.75,0.0,1
68399,01123879-a,درجه‌یک,0.27,0.875,0.0,1
68400,02081672-a,درجه‌یک,0.75,0.625,0.25,1
68401,02341864-a,درجه‌یک,0.63,0.625,0.0,1
68402,02344672-a,درجه‌یک,0.31,1.0,0.0,1
68404,04730191-n,درجه‌یک,0.6,0.5,0.0,1
68407,00850552-a,ملوس,0.14,0.5,0.0,1
68409,00850648-a,خوش ذوق,0.14,0.5,0.125,1
68410,02392878-a,خوش ذوق,0.6,0.625,0.0,1
68412,00999671-a,خام دست,0.14,0.0,0.5,0
68413,00851744-a,مط‌لوب,1.0,0.5,0.0,1
68415,01588619-a,مط‌لوب,0.16,0.625,0.0,1
68420,00852197-a,پسندیده,0.18,0.5,0.0,1
68422,01586866-a,پسندیده,0.4,0.75,0.0,1
68423,01807605-a,پسندیده,0.35,0.875,0.0,1
68429,00854255-a,عاطفی,1.0,0.5,0.25,1
68430,04626280-n,عاطفی,1.0,0.625,0.0,1
68431,00854255-a,وابسته به احساسات,0.39,0.5,0.25,1
68451,00854989-a,شارژ,0.14,0.5,0.25,1
68452,01897224-a,شارژ,0.23,0.625,0.0,1
68456,00854989-a,سوپر,0.7,0.5,0.25,1
68461,00904745-a,اصل حقیقت,0.24,0.0,0.875,0
68466,00990855-a,قلیل,0.23,0.5,0.0,1
68467,01190484-a,قلیل,0.07,0.0,0.625,0
68468,01207423-a,قلیل,0.23,0.0,0.5,0
68470,01288298-a,قلیل,0.3,0.0,0.5,0
68477,01532912-a,قلیل,0.08,0.0,0.75,0
68481,02164402-a,قلیل,0.09,0.375,0.5,1
68482,02165318-a,قلیل,0.1,0.625,0.125,1
68483,02336759-a,قلیل,0.13,0.0,0.5,0
68490,05957737-n,قلیل,0.11,0.625,0.125,1
68499,01501990-a,غزلی,0.6,0.625,0.0,1
68500,00856651-a,پر از احساسات,0.6,0.125,0.5,1
68502,00857206-a,یخ,0.24,0.375,0.5,1
68503,01067694-a,یخ,0.24,0.375,0.625,1
68504,01077263-a,یخ,0.11,0.125,0.625,1
68505,01251128-a,یخ,0.24,0.0,0.75,0
68506,01251830-a,یخ,0.24,0.0,0.625,0
68516,00857206-a,بیمزه,0.24,0.375,0.5,1
68517,01067694-a,بیمزه,0.24,0.375,0.625,1
68518,01077263-a,بیمزه,0.11,0.125,0.625,1
68519,01251128-a,بیمزه,0.24,0.0,0.75,0
68520,01251830-a,بیمزه,0.24,0.0,0.625,0
68524,00857387-a,بیآب,0.05,0.125,0.5,1
68526,01178669-a,بیآب,0.07,0.0,0.75,0
68527,01792973-a,بیآب,0.06,0.0,0.5,0
68532,02307729-a,بیآب,0.06,0.5,0.25,1
68533,02367785-a,بیآب,0.07,0.0,0.75,0
68539,02552849-a,بیآب,0.3,0.625,0.0,1
68544,03042661-a,بیآب,0.24,0.0,0.625,0
68546,00858053-a,فلسفی,0.7,0.0,0.5,0
68548,00858053-a,وابسته به فلسفه و فیلسوف‌ها,0.14,0.0,0.5,0
68550,00858340-a,بلغمی مزاج,1.0,0.625,0.0,1
68551,01178856-a,بلغمی مزاج,0.6,0.5,0.375,1
68552,00858340-a,شخص خونسرد وبی رگ,0.24,0.625,0.0,1
68553,00858558-a,رواقی,1.0,0.0,0.75,0
68554,10658867-n,رواقی,0.7,0.5,0.25,1
68555,00858558-a,پیرو فلسفه رواقیون,0.37,0.0,0.75,0
68558,10658867-n,پیرو فلسفه رواقیون,0.14,0.5,0.25,1
68563,00860127-a,تجربی,0.27,0.5,0.0,1
68576,00859453-a,قابل تایید وتصدیق,1.0,0.75,0.0,1
68577,00859453-a,قابل رسیدگی,0.7,0.75,0.0,1
68578,01615785-a,قابل رسیدگی,0.6,0.625,0.0,1
68579,00859453-a,ابطال پذیر,0.24,0.75,0.0,1
68580,00859453-a,تایید,0.33,0.75,0.0,1
68592,04809453-n,تایید,0.31,0.125,0.5,1
68603,06732710-n,تایید,0.14,0.5,0.0,1
68617,00861818-a,نظری,0.7,0.0,0.75,0
68623,00861818-a,تئوری,0.14,0.0,0.75,0
68628,01942507-a,پندارین,0.24,0.0,0.625,0
68636,01116380-a,تقلبی,0.27,0.444,0.556,1
68637,01117226-a,تقلبی,0.11,0.0,0.75,0
68638,01117477-a,تقلبی,0.37,0.0,0.75,0
68640,01118232-a,تقلبی,0.37,0.0,0.75,0
68641,01572974-a,تقلبی,0.15,0.0,0.875,0
68642,01573238-a,تقلبی,0.7,0.125,0.875,1
68646,02462210-a,تقلبی,0.24,0.125,0.75,1
68647,02462375-a,تقلبی,0.24,0.0,0.625,0
68649,03318438-n,تقلبی,0.33,0.125,0.5,1
68654,01117477-a,جازده,0.27,0.0,0.75,0
68655,09815188-n,جازده,0.67,0.0,0.625,0
68658,01576729-a,وابسته بعلم ماوراءط‌بیعی,0.35,0.0,0.5,0
68661,00862718-a,مربوط به فرهنگستان ادبی یا انجمن علمی,0.35,0.0,0.625,0
68662,02083908-a,مربوط به فرهنگستان ادبی یا انجمن علمی,0.53,0.5,0.0,1
68667,01169817-a,عملی,1.0,0.5,0.0,1
68688,01169817-a,شدنی,0.24,0.5,0.0,1
68689,01413247-a,شدنی,0.14,0.0,0.75,0
68690,01821266-a,شدنی,1.0,0.5,0.0,1
68701,10456514-n,شدنی,0.66,0.75,0.0,1
68714,01063638-a,مختار,0.18,0.5,0.0,1
68727,00864693-a,بی‌کار,0.6,0.0,0.625,0
68728,00865007-a,بی‌کار,1.0,0.0,0.75,0
68731,02121424-a,بی‌کار,0.23,0.125,0.5,1
68732,02353211-a,بی‌کار,0.24,0.0,0.5,0
68740,01784602-a,ساقط,0.6,0.0,0.625,0
68743,00865007-a,وابسته به بیکاری,0.24,0.0,0.75,0
68746,00865331-a,غیرفابل استخدام,0.6,0.0,0.75,0
68747,00865620-a,گول زدن,0.24,0.0,0.75,0
68754,00839194-v,گول زدن,1.0,0.5,0.0,1
68755,00854150-v,گول زدن,0.33,0.5,0.0,1
68763,01806505-v,گول زدن,0.31,0.5,0.0,1
68766,02537407-v,گول زدن,0.14,0.0,0.5,0
68771,02575723-v,گول زدن,1.0,0.0,0.625,0
68773,02576503-v,گول زدن,0.28,0.0,0.5,0
68776,02593001-v,گول زدن,0.24,0.0,0.875,0
68777,00865620-a,مفتون,0.42,0.0,0.75,0
68779,01465061-a,مفتون,0.29,0.75,0.0,1
68784,00865620-a,محظ‌وظ,0.31,0.0,0.75,0
68785,01805730-a,محظ‌وظ,1.0,0.5,0.25,1
68786,00865620-a,شیدا,0.47,0.0,0.75,0
68787,00886448-a,شیدا,0.14,0.5,0.125,1
68788,00919984-a,شیدا,0.16,0.25,0.5,1
68789,01463414-a,شیدا,1.0,0.0,0.75,0
68790,01464433-a,شیدا,0.27,0.5,0.125,1
68791,01465061-a,شیدا,0.99,0.75,0.0,1
68793,01465668-a,شیدا,0.37,0.75,0.0,1
68794,02074092-a,شیدا,0.26,0.0,0.5,0
68795,02076234-a,شیدا,0.43,0.0,0.5,0
68797,02076988-a,شیدا,0.87,0.0,0.625,0
68799,02391003-a,شیدا,0.92,0.0,0.625,0
68813,03009633-n,افسون,0.53,0.5,0.0,1
68815,04685195-n,افسون,0.7,0.625,0.0,1
68817,04687333-n,افسون,1.0,0.5,0.0,1
68822,05979198-n,افسون,0.48,0.5,0.0,1
68827,07497976-n,افسون,0.7,0.5,0.125,1
68828,09504464-n,افسون,0.82,0.5,0.0,1
68834,01806505-v,افسون,0.25,0.5,0.0,1
68845,00866047-a,سرخورده,0.6,0.875,0.0,1
68846,00866392-a,سرخورده,0.6,0.5,0.375,1
68847,00866182-a,از اشتباه دراوردن,0.6,0.625,0.0,1
68848,00866182-a,از فریب اگاهانیدن,0.6,0.625,0.0,1
68849,00866471-a,دلگرم کننده,0.6,0.625,0.125,1
68850,00866894-a,دلگرم کننده,1.0,0.5,0.0,1
68858,00996864-a,نصیحت امیز,0.43,0.0,0.625,0
68860,00866894-a,تشویق کننده,0.24,0.5,0.0,1
68861,00867092-a,یگانگی,1.0,0.5,0.25,1
68868,04655442-n,یگانگی,0.3,0.5,0.0,1
68869,04655929-n,یگانگی,0.31,0.0,0.625,0
68871,04763650-n,یگانگی,0.44,0.625,0.125,1
68874,04867130-n,یگانگی,0.14,0.375,0.5,1
68875,04867539-n,یگانگی,0.37,0.25,0.75,1
68895,14460565-n,یگانگی,0.24,0.625,0.0,1
68897,00867615-a,دلسرد کردن,0.24,0.0,0.625,0
68901,01817755-v,دلسرد کردن,0.24,0.75,0.0,1
68902,01819147-v,دلسرد کردن,0.35,0.125,0.5,1
68904,01823528-v,دلسرد کردن,0.19,0.5,0.0,1
68910,07523760-n,ارعاب,0.53,0.0,0.625,0
68911,07542881-n,ارعاب,0.7,0.5,0.125,1
68915,07523760-n,تخویف,0.14,0.0,0.625,0
68916,07542881-n,تخویف,0.27,0.5,0.125,1
68918,07523760-n,هراساندن,0.12,0.0,0.625,0
68919,07542881-n,هراساندن,0.2,0.5,0.125,1
68920,00867615-a,روحیهاش را تضعیف,1.0,0.0,0.625,0
68921,00867615-a,تضعیف روحیه,0.81,0.0,0.625,0
68922,01664880-a,تضعیف روحیه,1.0,0.5,0.25,1
68924,07537973-n,تضعیف روحیه,0.7,0.0,0.5,0
68926,00867615-a,بسیار مایوس کننده,1.0,0.0,0.625,0
68927,00867615-a,تضعیف روحیه کردن,0.49,0.0,0.625,0
68928,01664880-a,تضعیف روحیه کردن,0.3,0.5,0.25,1
68931,02579447-v,تضعیف روحیه کردن,0.35,0.0,0.625,0
68965,01834896-v,در گل فرو بردن یا رفتن,0.53,0.0,0.75,0
68968,00868988-a,سبکبار,0.6,0.5,0.375,1
68969,00870481-a,سبکبار,0.35,0.0,0.625,0
68970,01063638-a,سبکبار,0.14,0.5,0.0,1
68971,01998260-a,سبکبار,0.7,0.5,0.0,1
68972,02459465-a,سبکبار,1.0,0.5,0.375,1
68973,00869138-a,بار از دوش کسی برداشتن,0.35,0.0,0.75,0
68974,00870303-a,بار از دوش کسی برداشتن,0.6,0.0,0.75,0
68976,02360171-v,بار از دوش کسی برداشتن,0.6,0.5,0.125,1
68979,01058363-a,فارغ,0.48,0.0,0.625,0
68980,01058756-a,فارغ,0.24,0.0,0.625,0
68983,01063638-a,فارغ,0.18,0.5,0.0,1
68984,01087977-a,فارغ,0.45,0.0,0.5,0
68986,01519465-a,فارغ,0.65,0.0,0.75,0
68987,01624010-a,فارغ,0.43,0.0,0.75,0
68995,00748282-v,تحمیل کردن,0.7,0.0,0.625,0
69011,02455845-a,ستمدیده,0.7,0.0,0.5,0
69045,01349041-a,برونی,0.3,0.0,0.625,0
69046,01349927-a,برونی,0.11,0.0,0.625,0
69050,02117464-a,برونی,0.09,0.0,0.5,0
69053,10103921-n,برونی,0.25,0.0,0.625,0
69059,01676517-a,جانانه,0.28,0.75,0.0,1
69063,00874920-a,خسته‌نشدنی,0.32,0.5,0.0,1
69064,00874920-a,خستگی‌ناپذیر,1.0,0.5,0.0,1
69067,00874920-a,خستگی نکرده,0.24,0.5,0.0,1
69068,00874920-a,از پادرنیامدنی,0.25,0.5,0.0,1
69070,02432428-a,کسل,0.44,0.5,0.125,1
69072,02545689-a,کسل,0.66,0.0,0.5,0
69073,00875962-a,سنگین در فکر وحرکت,0.92,0.0,0.5,0
69074,00875962-a,بلیه,0.65,0.0,0.5,0
69076,00876204-a,بی‌اشتیاق,0.33,0.5,0.125,1
69077,00887472-a,بی‌اشتیاق,0.18,0.25,0.625,1
69085,00876989-a,قابل صدور,0.6,0.75,0.0,1
69086,00877119-a,قابل عرضه در بازار,0.27,0.625,0.0,1
69089,02163774-a,اکتشافی,0.85,0.5,0.125,1
69091,02163774-a,بازیابانه,0.24,0.5,0.125,1
69130,01633591-a,غیر مجاز,0.6,0.0,0.75,0
69141,00879624-a,وابسته به رسیدگی,0.35,0.5,0.0,1
69154,00946806-n,کاوش,0.16,0.125,0.625,1
69175,00946806-n,تفحص,0.14,0.125,0.625,1
69194,00946806-n,جستجو,0.7,0.125,0.625,1
69207,01314738-v,جستجو,1.0,0.0,0.5,0
69209,00880765-a,افزایش یافته است,0.6,0.5,0.125,1
69215,00881030-a,اغراقی,1.0,0.75,0.0,1
69217,00881030-a,بادکرده,0.24,0.75,0.0,1
69220,01174565-a,بادکرده,0.7,0.0,0.625,0
69227,00881030-a,وابسته به هذلولی,1.0,0.75,0.0,1
69228,00881177-a,مبلغ اغراق امیز,0.31,0.0,0.5,0
69230,00881177-a,زیر دوربین بزرگ کردن,0.24,0.0,0.5,0
69231,00881177-a,اغراق آمیز,0.25,0.0,0.5,0
69232,00881177-a,توسعه دادن,0.1,0.0,0.5,0
69276,14288871-n,ضرب,1.0,0.0,0.5,0
69293,01274945-a,تضعیف,0.24,0.0,0.5,0
69294,01341822-a,تضعیف,0.35,0.0,0.625,0
69304,00362546-n,ضعیف شدن,0.24,0.0,0.75,0
69307,00392142-v,ضعیف شدن,0.17,0.0,0.5,0
69312,00198850-v,تخفیف دادن,0.35,0.0,0.5,0
69318,01765392-v,تخفیف دادن,0.28,0.875,0.0,1
69373,00905039-a,محقر,0.07,0.125,0.5,1
69379,02025718-a,محقر,0.08,0.0,0.75,0
69380,02340458-a,محقر,0.15,0.0,0.875,0
69381,02386612-a,محقر,0.35,0.125,0.75,1
69383,00904548-a,حقیر,0.29,0.0,0.75,0
69384,00905039-a,حقیر,0.08,0.125,0.5,1
69387,01133017-a,حقیر,0.54,0.0,0.5,0
69388,01137289-a,حقیر,0.14,0.25,0.5,1
69390,01228159-a,حقیر,0.18,0.0,0.625,0
69391,01229435-a,حقیر,0.21,0.5,0.5,1
69395,01394558-a,حقیر,0.14,0.0,0.625,0
69398,01496311-a,حقیر,0.14,0.5,0.0,1
69401,01589650-a,حقیر,0.18,0.625,0.375,1
69402,01590044-a,حقیر,0.24,0.0,0.5,0
69404,01592857-a,حقیر,0.38,0.0,0.5,0
69407,02100968-a,حقیر,0.54,0.0,0.75,0
69409,02340458-a,حقیر,0.4,0.0,0.875,0
69410,02345272-a,حقیر,0.18,0.0,0.875,0
69411,02386612-a,حقیر,0.08,0.125,0.75,1
69412,02387790-a,حقیر,0.61,0.125,0.5,1
69414,10555430-n,حقیر,0.39,0.0,0.5,0
69443,00883188-a,سبک شونده,0.6,0.125,0.75,1
69445,00990442-a,چروک شدن,0.14,0.5,0.125,1
69456,00990442-a,چوروک شدن,0.29,0.5,0.125,1
69458,00883611-a,تقلیل پذیر,0.6,0.625,0.0,1
69459,00883830-a,غیر قابل تقلیل,0.6,0.0,0.625,0
69460,00884007-a,دارای فکر روشن,0.6,0.75,0.0,1
69463,00884157-a,اخلاق اموختن,0.6,0.625,0.0,1
69464,00884286-a,نا روشن بین,0.6,0.5,0.0,1
69473,00886117-a,خونگرم,0.07,0.5,0.375,1
69475,01464700-a,خونگرم,0.97,0.625,0.0,1
69477,00886253-a,آزوند,0.14,0.5,0.0,1
69478,00886448-a,مجنون,0.21,0.5,0.125,1
69479,00919984-a,مجنون,0.3,0.25,0.5,1
69481,01836766-a,مجنون,0.35,0.625,0.375,1
69482,02074092-a,مجنون,0.5,0.0,0.5,0
69485,02075321-a,مجنون,0.54,0.0,0.5,0
69488,02076234-a,مجنون,0.73,0.0,0.5,0
69490,02076988-a,مجنون,0.8,0.0,0.625,0
69492,02391003-a,مجنون,0.77,0.0,0.625,0
69496,09991530-n,مجنون,0.25,0.0,0.5,0
69500,00886448-a,واله,0.14,0.5,0.125,1
69501,00919984-a,واله,0.16,0.25,0.5,1
69502,01465061-a,واله,0.67,0.75,0.0,1
69503,01465668-a,واله,0.92,0.75,0.0,1
69505,02391003-a,واله,0.33,0.0,0.625,0
69507,00886448-a,سرکه,0.14,0.5,0.125,1
69508,01837025-a,سرکه,0.24,0.0,0.5,0
69514,14409489-n,سرکه,0.32,0.0,0.5,0
69516,00886681-a,پیرو این عقیده که رستگاری و نجات دراثرایمان به مسیح بدست میاید نه دراثر کردار و اعمال نیکو,0.53,0.5,0.375,1
69519,00886681-a,مربوط به یکی ازانجیل نویسان چهارگانه متی,0.14,0.5,0.375,1
69521,00886681-a,پروتستان,0.2,0.5,0.375,1
69522,00886895-a,پر شور و هیجان,0.6,0.5,0.0,1
69523,00887472-a,با دو دلی,0.24,0.25,0.625,1
69524,00887472-a,ولرم,0.56,0.25,0.625,1
69526,00887472-a,نیم‌گرم,0.7,0.25,0.625,1
69529,01246148-a,مدعی,0.4,0.5,0.5,1
69532,06731186-n,مدعی,0.14,0.5,0.0,1
69572,00888765-a,رشک‌بر,0.41,0.5,0.375,1
69573,00888765-a,حسود,1.0,0.5,0.375,1
69596,01221290-a,همتا,0.27,0.0,0.5,0
69601,02063554-a,همتا,0.2,0.5,0.0,1
69617,09900981-n,همتا,0.21,0.5,0.0,1
69622,14288871-n,همتا,0.24,0.0,0.5,0
69641,02064127-a,مقابل,0.24,0.125,0.5,1
69642,02066312-a,مقابل,0.21,0.5,0.25,1
69643,02067913-a,مقابل,0.37,0.75,0.125,1
69675,02064127-a,طبق,0.24,0.125,0.5,1
69686,02068946-a,همان,1.0,0.5,0.125,1
69694,03728811-n,زوج,0.12,0.5,0.0,1
69742,02217799-a,جفت,0.29,0.5,0.25,1
69748,03728811-n,جفت,0.27,0.5,0.0,1
69826,03728811-n,همسر,0.4,0.5,0.0,1
69881,00118268-n,تراز,0.07,0.0,0.625,0
69899,14050871-n,تراز,0.21,0.625,0.0,1
69912,00892976-a,نامعادل,0.6,0.125,0.625,1
69913,00893118-a,محتمل به برد یا موفقیت,0.6,0.5,0.0,1
69921,04746842-n,تعادل,0.11,0.5,0.25,1
69922,04747899-n,تعادل,0.37,0.0,0.5,0
69957,01163083-a,موزون,0.88,0.75,0.0,1
69961,02019021-a,موزون,1.0,0.0,0.5,0
69963,02020011-a,موزون,1.0,0.25,0.5,1
69965,02140305-a,موزون,0.6,0.75,0.0,1
69966,02995636-a,موزون,0.37,0.0,0.5,0
69973,01163083-a,آهنگین,0.24,0.75,0.0,1
69977,02019021-a,آهنگین,0.27,0.0,0.5,0
69980,02995636-a,آهنگین,0.24,0.0,0.5,0
69986,02019021-a,سنجیده,0.24,0.0,0.5,0
69990,00473170-r,سنجیده,0.6,0.5,0.0,1
69999,02075321-a,نامتوازن,0.15,0.0,0.5,0
70001,02075321-a,نامتعادل,0.17,0.0,0.5,0
70006,02408470-a,هیپوتونیک,0.6,0.0,0.5,0
70008,00896026-a,دو برابر,0.12,0.0,0.625,0
70031,00897759-a,قابل زدودن,0.24,0.625,0.0,1
70032,00897759-a,پاک شدنی,1.0,0.625,0.0,1
70033,00897759-a,پاک کردنی,0.61,0.625,0.0,1
70034,00898013-a,برانداختنی,0.6,0.5,0.125,1
70036,01526582-a,برداشتنی,0.6,0.625,0.0,1
70037,00898289-a,قلع و قمع نا پذیر,0.6,0.125,0.5,1
70044,09885534-n,حدیی یا روایت شفای وزبانی,0.7,0.5,0.125,1
70048,09885534-n,قبالا,0.24,0.5,0.125,1
70053,02055773-a,الهامی,0.6,0.625,0.0,1
70056,00900071-a,متصوف,0.25,0.25,0.5,1
70058,02863464-a,متصوف,0.14,0.5,0.25,1
70060,00900071-a,عرفانی,0.22,0.25,0.5,1
70063,02863464-a,عرفانی,0.7,0.5,0.25,1
70075,00968730-a,خارجی,0.23,0.5,0.0,1
70081,01349041-a,خارجی,1.0,0.0,0.625,0
70083,01349927-a,خارجی,0.53,0.0,0.625,0
70088,01976532-a,خارجی,1.0,0.0,0.625,0
70089,02117464-a,خارجی,0.45,0.0,0.5,0
70098,10103921-n,خارجی,0.75,0.0,0.625,0
70100,10388192-n,خارجی,0.7,0.0,0.625,0
70101,10661002-n,خارجی,0.36,0.0,0.75,0
70114,00901650-a,بدون خدمات یا مزایای اضافی,0.6,0.125,0.625,1
70115,00902652-a,غیر ضروری,1.0,0.0,0.75,0
70117,00902652-a,غیر اصلی,0.24,0.0,0.75,0
70119,00903264-a,غیراصلی,0.24,0.125,0.75,1
70122,01976532-a,غیراصلی,0.77,0.0,0.625,0
70123,02117464-a,غیراصلی,0.18,0.0,0.5,0
70128,00903264-a,غیرضروری,0.7,0.125,0.75,1
70129,00903449-a,غیرضروری,0.6,0.5,0.0,1
70131,01582049-a,غیرضروری,0.14,0.125,0.5,1
70133,00904290-a,ستودنی,0.6,0.75,0.0,1
70134,02585545-a,ستودنی,1.0,0.625,0.0,1
70135,00218886-r,ستودنی,0.87,0.5,0.0,1
70136,00904548-a,دنی,0.24,0.0,0.75,0
70139,01137289-a,دنی,0.14,0.25,0.5,1
70140,01228159-a,دنی,0.22,0.0,0.625,0
70142,01589650-a,دنی,0.18,0.625,0.375,1
70143,01590044-a,دنی,0.24,0.0,0.5,0
70145,01592857-a,دنی,0.28,0.0,0.5,0
70147,02340458-a,دنی,0.26,0.0,0.875,0
70148,02346557-a,دنی,0.07,0.222,0.778,1
70149,10555430-n,دنی,0.39,0.0,0.5,0
70150,00904548-a,متذلل,0.24,0.0,0.75,0
70151,01137289-a,متذلل,0.14,0.25,0.5,1
70153,01590044-a,متذلل,0.24,0.0,0.5,0
70155,01592857-a,متذلل,0.28,0.0,0.5,0
70157,00904548-a,بیمقدار,0.24,0.0,0.75,0
70159,00904548-a,بیقدر,0.24,0.0,0.75,0
70160,01137289-a,بیقدر,0.14,0.25,0.5,1
70162,01590044-a,بیقدر,0.24,0.0,0.5,0
70164,01592857-a,بیقدر,0.28,0.0,0.5,0
70169,00904745-a,منفور,0.31,0.0,0.875,0
70172,01587787-a,منفور,0.24,0.125,0.75,1
70176,00905039-a,پستفطرت,0.14,0.125,0.5,1
70179,01113807-a,پستفطرت,0.26,0.5,0.25,1
70180,01137289-a,پستفطرت,0.14,0.25,0.5,1
70182,01589650-a,پستفطرت,0.18,0.625,0.375,1
70183,01590044-a,پستفطرت,0.24,0.0,0.5,0
70185,01592857-a,پستفطرت,0.26,0.0,0.5,0
70186,00905039-a,سفله,0.14,0.125,0.5,1
70189,01113807-a,سفله,0.24,0.5,0.25,1
70190,01137289-a,سفله,0.14,0.25,0.5,1
70192,01228159-a,سفله,0.22,0.0,0.625,0
70194,01589650-a,سفله,0.25,0.625,0.375,1
70195,01590044-a,سفله,0.24,0.0,0.5,0
70197,01592857-a,سفله,0.26,0.0,0.5,0
70198,10555430-n,سفله,0.54,0.0,0.5,0
70200,00905181-a,رقت بار,0.25,0.33299999999999996,0.667,1
70201,00905181-a,رقت انگیز,1.0,0.33299999999999996,0.667,1
70202,01126841-a,رقت انگیز,0.6,0.0,1.0,0
70203,02035765-a,رقت انگیز,0.51,0.0,0.875,0
70204,02347086-a,رقت انگیز,0.18,0.0,0.875,0
70205,00905386-a,وابسته به علم اخلاق,0.35,0.625,0.0,1
70206,02035086-a,وابسته به علم اخلاق,0.2,0.75,0.25,1
70208,00905728-a,غیر اخلاقی,0.6,0.0,0.75,0
70210,00905905-a,ستایش آمیز,0.6,0.5,0.0,1
70214,00906312-a,ستایش امیز,0.24,0.5,0.25,1
70216,00906312-a,ستایش,0.26,0.5,0.25,1
70220,01043820-n,ستایش,0.18,0.125,0.625,1
70225,06630017-n,ستایش,0.19,0.5,0.0,1
70231,06691684-n,ستایش,0.38,0.625,0.0,1
70232,06693198-n,ستایش,1.0,1.0,0.0,1
70237,06697195-n,ستایش,1.0,0.625,0.0,1
70243,07501420-n,ستایش,1.0,0.875,0.125,1
70251,00906312-a,مربوط به تحسین وتمجید,1.0,0.5,0.25,1
70252,00906455-a,غیر کامل,0.35,0.125,0.625,1
70253,00908315-a,غیر کامل,0.6,0.125,0.5,1
70254,00906655-a,بد دانستن,0.24,0.125,0.75,1
70257,00906655-a,حاکی از نارضایتی یا بی‌میلی,1.0,0.125,0.75,1
70258,00906655-a,تنزل دهنده,0.25,0.125,0.75,1
70259,00907243-a,تنزل دهنده,0.69,0.0,0.625,0
70262,00906655-a,حاکی از کم محلی,0.33,0.125,0.75,1
70263,00906655-a,کسی را کوچک کردن,0.25,0.125,0.75,1
70266,00906655-a,تنفرامیز,0.39,0.125,0.75,1
70267,00906655-a,نکوهشی,0.28,0.125,0.75,1
70268,00906655-a,خفت اور,0.23,0.125,0.75,1
70269,00907032-a,خفت اور,0.63,0.0,0.75,0
